,Ending_Date__c,ID__c,Id,Semester__c,Starting_Date__c
3837,2019-04-20,1876.0,a0w5w00000A8ixeAAB,Spring,2019-03-10
3838,2019-04-24,1877.0,a0w5w00000A8ixfAAB,Spring,2019-04-13
3839,2019-04-19,1878.0,a0w5w00000A8ixgAAB,Spring,2019-03-11
3840,2019-05-15,1884.0,a0w5w00000A8ixhAAB,Spring,2019-04-29
3841,2019-05-13,1885.0,a0w5w00000A8ixiAAB,Spring,2019-04-30
3842,2020-03-24,1903.0,a0w5w00000A8ixjAAB,Spring,2020-03-21
3843,2020-04-12,1909.0,a0w5w00000A8ixkAAB,Spring,2020-04-01
3844,2020-04-11,1910.0,a0w5w00000A8ixlAAB,Spring,2020-04-02
3845,2020-05-01,1917.0,a0w5w00000A8ixmAAB,Spring,2020-04-30
3846,2017-04-08,2048.0,a0w5w00000A8ixnAAB,Spring,2017-02-11
3847,2018-09-28,2052.0,a0w5w00000A8ixoAAB,Fall,2018-09-25
3848,2020-01-17,2189.0,a0w5w00000A8ixpAAB,Spring,2020-01-07
3849,2013-11-05,2242.0,a0w5w00000A8ixqAAB,Fall,2013-10-26
3850,2017-09-26,2343.0,a0w5w00000A8ixrAAB,Fall,2017-09-14
3851,2018-09-18,2360.0,a0w5w00000A8ixsAAB,Fall,2018-09-17
3852,2019-02-10,2364.0,a0w5w00000A8ixtAAB,Spring,2019-02-10
3853,2019-04-24,2365.0,a0w5w00000A8ixuAAB,Spring,2019-04-23
3854,2010-02-28,2568.0,a0w5w00000A8ixvAAB,Spring,2010-02-28
3855,2018-01-21,2643.0,a0w5w00000A8ixwAAB,Spring,2018-01-21
3856,2012-05-25,2728.0,a0w5w00000A8ixxAAB,Summer,2012-05-23
3857,2013-04-03,2738.0,a0w5w00000A8ixyAAB,Spring,2013-03-02
3858,2014-04-24,2754.0,a0w5w00000A8ixzAAB,Spring,2014-04-19
3859,2014-11-09,2758.0,a0w5w00000A8iy0AAB,Fall,2014-11-04
3860,2015-02-24,2763.0,a0w5w00000A8iy1AAB,Spring,2015-02-20
3861,2015-11-15,2778.0,a0w5w00000A8iy2AAB,Fall,2015-10-31
3862,2015-11-11,2780.0,a0w5w00000A8iy3AAB,Fall,2015-11-06
3863,2016-06-14,2792.0,a0w5w00000A8iy4AAB,Summer,2016-06-11
3864,2016-11-11,2800.0,a0w5w00000A8iy5AAB,Fall,2016-11-07
3865,2019-06-10,2855.0,a0w5w00000A8iy6AAB,Spring,2019-03-27
3866,2020-04-11,2889.0,a0w5w00000A8iy7AAB,Spring,2020-04-05
3867,2012-04-27,2982.0,a0w5w00000A8iy8AAB,Spring,2012-04-23
3868,2015-10-01,3115.0,a0w5w00000A8iy9AAB,Fall,2015-09-20
3869,2020-04-10,3156.0,a0w5w00000A8iyAAAR,Spring,2020-04-06
3870,2020-04-21,3160.0,a0w5w00000A8iyBAAR,Spring,2020-04-16
3871,2017-03-29,3219.0,a0w5w00000A8iyCAAR,Spring,2017-03-11
3872,2019-03-20,3243.0,a0w5w00000A8iyDAAR,Spring,2019-03-16
3873,2019-06-13,3417.0,a0w5w00000A8iyEAAR,Summer,2019-06-09
3874,2020-05-30,3558.0,a0w5w00000A8iyFAAR,Summer,2020-05-13
3875,2020-05-26,3576.0,a0w5w00000A8iyGAAR,Summer,2020-05-25
3876,2020-09-26,3588.0,a0w5w00000A8iyHAAR,Summer,2020-08-22
3877,2020-09-22,3637.0,a0w5w00000A8iyIAAR,Fall,2020-09-22
3878,2020-09-08,3644.0,a0w5w00000A8iyJAAR,Fall,2020-09-04
3879,2020-10-06,3707.0,a0w5w00000A8iyKAAR,Fall,2020-09-27
3880,2020-10-19,3728.0,a0w5w00000A8iyLAAR,Fall,2020-10-14
3881,2020-10-20,3736.0,a0w5w00000A8iyMAAR,Fall,2020-10-13
3882,2020-10-22,3739.0,a0w5w00000A8iyNAAR,Fall,2020-10-17
3883,2020-10-21,3753.0,a0w5w00000A8iyOAAR,Fall,2020-10-18
3884,2020-10-19,3754.0,a0w5w00000A8iyPAAR,Fall,2020-10-13
3885,2020-11-27,3770.0,a0w5w00000A8iyQAAR,Fall,2020-11-01
3886,2020-12-11,3779.0,a0w5w00000A8iyRAAR,Fall,2020-10-13
3887,2020-12-16,3797.0,a0w5w00000A8iySAAR,Fall,2020-10-16
3888,2020-12-02,3805.0,a0w5w00000A8iyTAAR,Fall,2020-11-27
3889,2020-10-22,3813.0,a0w5w00000A8iyUAAR,Fall,2020-10-19
3890,2020-11-05,3819.0,a0w5w00000A8iyVAAR,Fall,2020-10-17
3891,2020-11-02,3826.0,a0w5w00000A8iyWAAR,Fall,2020-10-25
3892,2020-11-03,3837.0,a0w5w00000A8iyXAAR,Fall,2020-10-26
3893,2020-11-01,3839.0,a0w5w00000A8iyYAAR,Fall,2020-10-30
3894,2020-11-03,3870.0,a0w5w00000A8iyZAAR,Fall,2020-10-19
3895,2020-11-05,3876.0,a0w5w00000A8iyaAAB,Fall,2020-10-17
3896,2020-12-05,3895.0,a0w5w00000A8iybAAB,Fall,2020-11-27
3897,2020-11-01,3903.0,a0w5w00000A8iycAAB,Fall,2020-10-13
3898,2020-10-28,3905.0,a0w5w00000A8iydAAB,Fall,2020-10-17
3899,2020-11-13,3918.0,a0w5w00000A8iyeAAB,Fall,2020-11-08
3900,2020-11-13,3920.0,a0w5w00000A8iyfAAB,Fall,2020-11-09
3901,2020-12-05,3922.0,a0w5w00000A8iygAAB,Fall,2020-11-22
3902,2020-12-05,3925.0,a0w5w00000A8iyhAAB,Fall,2020-12-02
3903,2012-10-17,107.0,a0w5w00000AXbzcAAD,Summer,2012-08-29
3904,2016-06-23,167.0,a0w5w00000AXbzdAAD,Summer,2016-06-19
3905,2018-02-04,301.0,a0w5w00000AXbzeAAD,Spring,2018-01-20
3906,2016-11-07,311.0,a0w5w00000AXbzfAAD,Fall,2016-11-01
3907,2007-04-28,315.0,a0w5w00000AXbzgAAD,Spring,2007-02-27
3908,2009-04-23,328.0,a0w5w00000AXbzhAAD,Spring,2009-03-08
3909,2018-11-02,408.0,a0w5w00000AXbziAAD,Fall,2018-10-31
3910,2020-03-14,462.0,a0w5w00000AXbzjAAD,Spring,2020-01-20
3911,2012-12-05,688.0,a0w5w00000AXbzkAAD,Fall,2012-09-29
3912,2014-11-22,692.0,a0w5w00000AXbzlAAD,Fall,2014-11-18
3913,2020-03-01,944.0,a0w5w00000AXbzmAAD,Spring,2020-01-19
3914,2003-03-16,1155.0,a0w5w00000AXbznAAD,Spring,2003-03-10
3915,2018-04-17,1338.0,a0w5w00000AXbzoAAD,Spring,2018-01-12
3916,2010-11-20,1506.0,a0w5w00000AXbzpAAD,Fall,2010-09-10
3917,2011-04-17,1508.0,a0w5w00000AXbzqAAD,Spring,2011-01-31
3918,2015-02-22,1633.0,a0w5w00000AXbzrAAD,Spring,2015-02-12
3919,2015-12-10,1779.0,a0w5w00000AXbzsAAD,Fall,2015-12-10
3920,2015-12-11,1782.0,a0w5w00000AXbztAAD,Fall,2015-12-11
3921,2019-03-28,1870.0,a0w5w00000AXbzuAAD,Spring,2019-03-24
3922,2019-05-26,1889.0,a0w5w00000AXbzvAAD,Summer,2019-05-14
3923,2020-05-04,1906.0,a0w5w00000AXbzwAAD,Spring,2020-03-23
3924,2020-05-02,1950.0,a0w5w00000AXbzxAAD,Spring,2020-04-27
3925,2020-05-01,1951.0,a0w5w00000AXbzyAAD,Spring,2020-04-29
3926,2008-10-22,2003.0,a0w5w00000AXbzzAAD,Fall,2008-10-10
3927,2009-03-18,2007.0,a0w5w00000AXc00AAD,Spring,2009-02-17
3928,2013-04-27,2083.0,a0w5w00000AXc01AAD,Spring,2013-04-16
3929,2017-11-17,2121.0,a0w5w00000AXc02AAD,Fall,2017-09-18
3930,2020-02-14,2381.0,a0w5w00000AXc03AAD,Spring,2020-02-03
3931,2005-07-15,2489.0,a0w5w00000AXc04AAD,Summer,2005-07-11
3932,2005-07-21,2490.0,a0w5w00000AXc05AAD,Summer,2005-07-14
3933,2014-09-28,2587.0,a0w5w00000AXc06AAD,Fall,2014-09-23
3934,2013-03-25,2621.0,a0w5w00000AXc07AAD,Spring,2013-03-25
3935,2008-10-23,2689.0,a0w5w00000AXc08AAD,Fall,2008-10-17
3936,2009-04-18,2697.0,a0w5w00000AXc09AAD,Spring,2009-04-12
3937,2011-04-29,2713.0,a0w5w00000AXc0AAAT,Spring,2011-04-25
3938,2013-09-27,2744.0,a0w5w00000AXc0BAAT,Fall,2013-09-14
3939,2017-10-27,2814.0,a0w5w00000AXc0CAAT,Fall,2017-10-19
3940,2017-11-26,2821.0,a0w5w00000AXc0DAAT,Fall,2017-11-10
3941,2018-08-16,2839.0,a0w5w00000AXc0EAAT,Summer,2018-08-13
3942,2020-01-25,2879.0,a0w5w00000AXc0FAAT,Fall,2019-09-12
3943,2008-09-20,2922.0,a0w5w00000AXc0GAAT,Fall,2008-09-15
3944,2015-10-15,3033.0,a0w5w00000AXc0HAAT,Fall,2015-09-19
3945,2017-11-09,3073.0,a0w5w00000AXc0IAAT,Fall,2017-11-08
3946,2015-03-31,3112.0,a0w5w00000AXc0JAAT,Spring,2015-03-22
3947,2020-04-17,3159.0,a0w5w00000AXc0KAAT,Spring,2020-04-13
3948,2010-07-15,3479.0,a0w5w00000AXc0LAAT,Summer,2010-07-11
3949,2010-12-04,3484.0,a0w5w00000AXc0MAAT,Fall,2010-11-30
3950,2010-12-11,3485.0,a0w5w00000AXc0NAAT,Fall,2010-12-05
3951,2012-11-13,3499.0,a0w5w00000AXc0OAAT,Fall,2012-11-10
3952,2013-09-14,3508.0,a0w5w00000AXc0PAAT,Summer,2013-08-28
3953,2015-08-31,3518.0,a0w5w00000AXc0QAAT,Summer,2015-08-31
3954,2020-09-17,3642.0,a0w5w00000AXc0RAAT,Fall,2020-09-13
3955,2020-10-08,3717.0,a0w5w00000AXc0SAAT,Fall,2020-10-04
3956,2020-11-18,3757.0,a0w5w00000AXc0TAAT,Fall,2020-10-17
3957,2021-02-13,3957.0,a0w5w00000AXc0UAAT,Spring,2021-02-01
3958,2021-02-28,3958.0,a0w5w00000AXc0VAAT,Spring,2021-02-06
3959,2021-02-27,3959.0,a0w5w00000AXc0WAAT,Spring,2021-02-21
3960,2021-02-26,3960.0,a0w5w00000AXc0XAAT,Spring,2021-02-24
3961,2021-02-11,3961.0,a0w5w00000AXc0YAAT,Spring,2021-02-01
3962,2021-03-01,3962.0,a0w5w00000AXc0ZAAT,Spring,2021-01-29
3963,2021-02-26,3963.0,a0w5w00000AXc0aAAD,Spring,2021-02-07
3964,2021-02-23,3964.0,a0w5w00000AXc0bAAD,Spring,2021-02-18
3965,2021-02-22,3965.0,a0w5w00000AXc0cAAD,Spring,2021-02-21
3966,2021-01-19,3966.0,a0w5w00000AXc0dAAD,Spring,2021-01-14
3967,2021-02-14,3967.0,a0w5w00000AXc0eAAD,Spring,2021-01-31
3968,2021-02-24,3968.0,a0w5w00000AXc0fAAD,Spring,2021-01-18
3969,2021-01-28,3969.0,a0w5w00000AXc0gAAD,Spring,2021-01-27
3970,2021-02-25,3970.0,a0w5w00000AXc0hAAD,Spring,2021-02-13
3971,2021-01-19,3971.0,a0w5w00000AXc0iAAD,Spring,2021-01-19
3972,2021-01-29,3972.0,a0w5w00000AXc0jAAD,Spring,2021-01-22
3973,2021-01-26,3973.0,a0w5w00000AXc0kAAD,Spring,2021-01-25
3974,2021-02-13,3974.0,a0w5w00000AXc0lAAD,Spring,2021-02-10
3975,2021-01-21,3975.0,a0w5w00000AXc0mAAD,Spring,2021-01-19
3976,2021-02-25,3976.0,a0w5w00000AXc0nAAD,Spring,2021-01-29
3977,2021-02-26,3977.0,a0w5w00000AXc0oAAD,Spring,2021-02-22
3978,2021-02-18,3978.0,a0w5w00000AXc0pAAD,Spring,2021-01-18
3979,2021-02-23,3979.0,a0w5w00000AXc0qAAD,Spring,2021-02-20
3980,2021-02-13,3980.0,a0w5w00000AXc0rAAD,Spring,2021-02-09
3981,2021-01-25,3981.0,a0w5w00000AXc0sAAD,Spring,2021-01-18
3982,2021-01-25,3982.0,a0w5w00000AXc0tAAD,Spring,2021-01-24
3983,2021-02-09,3983.0,a0w5w00000AXc0uAAD,Spring,2021-01-27
3984,2021-03-03,3984.0,a0w5w00000AXc0vAAD,Spring,2021-02-28
3985,2021-01-26,3985.0,a0w5w00000AXc0wAAD,Spring,2021-01-14
3986,2021-02-06,3986.0,a0w5w00000AXc0xAAD,Spring,2021-01-28
3987,2021-02-22,3987.0,a0w5w00000AXc0yAAD,Spring,2021-02-13
3988,2021-02-19,3988.0,a0w5w00000AXc0zAAD,Spring,2021-02-08
3989,2021-01-27,3989.0,a0w5w00000AXc10AAD,Spring,2021-01-26
3990,2021-02-10,3990.0,a0w5w00000AXc11AAD,Spring,2021-02-06
3991,2021-03-03,3991.0,a0w5w00000AXc12AAD,Spring,2021-01-24
3992,2021-02-05,3992.0,a0w5w00000AXc13AAD,Spring,2021-02-01
3993,2021-02-22,3993.0,a0w5w00000AXc14AAD,Spring,2021-02-19
3994,2021-01-29,3994.0,a0w5w00000AXc15AAD,Spring,2021-01-17
3995,2021-02-08,3995.0,a0w5w00000AXc16AAD,Spring,2021-02-04
3996,2021-03-02,3996.0,a0w5w00000AXc17AAD,Spring,2021-01-30
3997,2021-02-24,3997.0,a0w5w00000AXc18AAD,Spring,2021-02-06
3998,2021-02-20,3998.0,a0w5w00000AXc19AAD,Spring,2021-02-16
3999,2021-03-02,3999.0,a0w5w00000AXc1AAAT,Spring,2021-02-20
4000,2021-02-12,4000.0,a0w5w00000AXc1BAAT,Spring,2021-01-31
4001,2021-02-23,4001.0,a0w5w00000AXc1CAAT,Spring,2021-02-19
4002,2021-03-02,4002.0,a0w5w00000AXc1DAAT,Spring,2021-02-20
4003,2021-02-16,4003.0,a0w5w00000AXc1EAAT,Spring,2021-01-24
4004,2021-02-15,4004.0,a0w5w00000AXc1FAAT,Spring,2021-02-15
4005,2021-03-01,4005.0,a0w5w00000AXc1GAAT,Spring,2021-01-25
4006,2021-03-01,4006.0,a0w5w00000AXc1HAAT,Spring,2021-01-25
4007,2021-03-01,4007.0,a0w5w00000AXc1IAAT,Spring,2021-02-26
4008,2021-02-18,4008.0,a0w5w00000AXc1JAAT,Spring,2021-02-14
4009,2021-02-23,4009.0,a0w5w00000AXc1KAAT,Spring,2021-02-14
4010,2021-02-25,4010.0,a0w5w00000AXc1LAAT,Spring,2021-02-20
4011,2021-03-01,4011.0,a0w5w00000AXc1MAAT,Spring,2021-02-27
4012,2021-02-28,4012.0,a0w5w00000AXc1NAAT,Spring,2021-01-27
4013,2021-03-02,4013.0,a0w5w00000AXc1OAAT,Spring,2021-02-27
4014,2021-02-02,4014.0,a0w5w00000AXc1PAAT,Spring,2021-02-02
4015,2021-01-21,4015.0,a0w5w00000AXc1QAAT,Spring,2021-01-17
4016,2021-01-22,4016.0,a0w5w00000AXc1RAAT,Spring,2021-01-20
4017,2021-02-10,4017.0,a0w5w00000AXc1SAAT,Spring,2021-01-24
4018,2021-01-29,4018.0,a0w5w00000AXc1TAAT,Spring,2021-01-25
4019,2021-02-08,4019.0,a0w5w00000AXc1UAAT,Spring,2021-02-04
4020,2021-03-03,4020.0,a0w5w00000AXc1VAAT,Spring,2021-02-11
4021,2021-02-16,4021.0,a0w5w00000AXc1WAAT,Spring,2021-02-16
4022,2021-02-26,4022.0,a0w5w00000AXc1XAAT,Spring,2021-02-21
4023,2021-02-26,4023.0,a0w5w00000AXc1YAAT,Spring,2021-02-21
4024,2021-02-25,4024.0,a0w5w00000AXc1ZAAT,Spring,2021-01-29
4025,2021-02-21,4025.0,a0w5w00000AXc1aAAD,Spring,2021-02-07
4026,2021-01-29,4026.0,a0w5w00000AXc1bAAD,Spring,2021-01-14
4027,2021-01-16,4027.0,a0w5w00000AXc1cAAD,Spring,2021-01-16
4028,2021-02-04,4028.0,a0w5w00000AXc1dAAD,Spring,2021-01-22
4029,2021-02-06,4029.0,a0w5w00000AXc1eAAD,Spring,2021-02-06
4030,2021-02-14,4030.0,a0w5w00000AXc1fAAD,Spring,2021-02-09
4031,2021-02-21,4031.0,a0w5w00000AXc1gAAD,Spring,2021-02-10
4032,2021-03-02,4032.0,a0w5w00000AXc1hAAD,Spring,2021-02-15
4033,2021-02-23,4033.0,a0w5w00000AXc1iAAD,Spring,2021-02-19
4034,2021-02-21,4034.0,a0w5w00000AXc1jAAD,Spring,2021-02-19
4035,2021-01-27,4035.0,a0w5w00000AXc1kAAD,Spring,2021-01-19
4036,2021-02-27,4036.0,a0w5w00000AXc1lAAD,Spring,2021-02-27
4037,2021-02-01,4037.0,a0w5w00000AXc1mAAD,Spring,2021-01-28
4038,2021-01-22,4038.0,a0w5w00000AXc1nAAD,Spring,2021-01-16
4039,2021-01-31,4039.0,a0w5w00000AXc1oAAD,Spring,2021-01-22
4040,2021-02-22,4040.0,a0w5w00000AXc1pAAD,Spring,2021-02-14
4041,2021-02-17,4041.0,a0w5w00000AXc1qAAD,Spring,2021-02-13
4042,2021-03-01,4042.0,a0w5w00000AXc1rAAD,Spring,2021-02-16
4043,2021-03-02,4043.0,a0w5w00000AXc1sAAD,Spring,2021-02-21
4044,2021-01-19,4044.0,a0w5w00000AXc1tAAD,Spring,2021-01-18
4045,2021-02-15,4045.0,a0w5w00000AXc1uAAD,Spring,2021-02-07
4046,2021-02-20,4046.0,a0w5w00000AXc1vAAD,Spring,2021-02-17
4047,2021-02-26,4047.0,a0w5w00000AXc1wAAD,Spring,2021-02-24
4048,2021-01-24,4048.0,a0w5w00000AXc1xAAD,Spring,2021-01-16
4049,2021-02-13,4049.0,a0w5w00000AXc2PAAT,Spring,2021-02-01
4050,2021-02-28,4050.0,a0w5w00000AXc2QAAT,Spring,2021-02-06
4051,2021-03-20,4051.0,a0w5w00000AXc2RAAT,Spring,2021-03-07
4052,2021-02-28,4052.0,a0w5w00000AXc2SAAT,Spring,2021-02-21
4053,2021-02-26,4053.0,a0w5w00000AXc2TAAT,Spring,2021-02-24
4054,2021-03-19,4054.0,a0w5w00000AXc2UAAT,Spring,2021-03-16
4055,2021-03-18,4055.0,a0w5w00000AXc2VAAT,Spring,2021-02-01
4056,2021-03-30,4056.0,a0w5w00000AXc2WAAT,Spring,2021-01-29
4057,2021-03-20,4057.0,a0w5w00000AXc2XAAT,Spring,2021-02-07
4058,2021-03-05,4058.0,a0w5w00000AXc2YAAT,Spring,2021-02-18
4059,2021-02-22,4059.0,a0w5w00000AXc2ZAAT,Spring,2021-02-21
4060,2021-03-26,4060.0,a0w5w00000AXc2aAAD,Spring,2021-01-31
4061,2021-03-25,4061.0,a0w5w00000AXc2bAAD,Spring,2021-03-24
4062,2021-03-30,4062.0,a0w5w00000AXc2cAAD,Spring,2021-01-18
4063,2021-01-28,4063.0,a0w5w00000AXc2dAAD,Spring,2021-01-27
4064,2021-03-26,4064.0,a0w5w00000AXc2eAAD,Spring,2021-02-13
4065,2021-03-28,4065.0,a0w5w00000AXc2fAAD,Spring,2021-03-02
4066,2021-03-31,4066.0,a0w5w00000AXc2gAAD,Spring,2021-01-24
4067,2021-03-28,4067.0,a0w5w00000AXc2hAAD,Spring,2021-03-24
4068,2021-03-19,4068.0,a0w5w00000AXc2iAAD,Spring,2021-03-15
4069,2021-03-19,4069.0,a0w5w00000AXc2jAAD,Spring,2021-03-16
4070,2021-01-29,4070.0,a0w5w00000AXc2kAAD,Spring,2021-01-22
4071,2021-01-26,4071.0,a0w5w00000AXc2lAAD,Spring,2021-01-25
4072,2021-03-08,4072.0,a0w5w00000AXc2mAAD,Spring,2021-03-06
4073,2021-02-14,4073.0,a0w5w00000AXc2nAAD,Spring,2021-02-10
4074,2021-03-05,4074.0,a0w5w00000AXc2oAAD,Spring,2021-03-03
4075,2021-03-19,4075.0,a0w5w00000AXc2pAAD,Spring,2021-03-06
4076,2021-03-15,4076.0,a0w5w00000AXc2qAAD,Spring,2021-03-13
4077,2021-03-17,4077.0,a0w5w00000AXc2rAAD,Spring,2021-02-20
4078,2021-03-27,4078.0,a0w5w00000AXc2sAAD,Spring,2021-03-21
4079,2021-03-27,4079.0,a0w5w00000AXc2tAAD,Spring,2021-03-24
4080,2021-04-04,4080.0,a0w5w00000AXc2uAAD,Spring,2021-03-30
4081,2021-04-03,4081.0,a0w5w00000AXc2vAAD,Spring,2021-03-31
4082,2021-04-04,4082.0,a0w5w00000AXc2wAAD,Spring,2021-03-30
4083,2021-04-03,4083.0,a0w5w00000AXc2xAAD,Spring,2021-03-31
4084,2021-01-21,4084.0,a0w5w00000AXc2yAAD,Spring,2021-01-19
4085,2021-03-08,4085.0,a0w5w00000AXc2zAAD,Spring,2021-01-29
4086,2021-02-18,4086.0,a0w5w00000AXc30AAD,Spring,2021-01-18
4087,2021-02-23,4087.0,a0w5w00000AXc31AAD,Spring,2021-02-20
4088,2021-02-13,4088.0,a0w5w00000AXc32AAD,Spring,2021-02-09
4089,2021-01-25,4089.0,a0w5w00000AXc33AAD,Spring,2021-01-20
4090,2021-01-25,4090.0,a0w5w00000AXc34AAD,Spring,2021-01-24
4091,2021-01-29,4091.0,a0w5w00000AXc35AAD,Spring,2021-01-25
4092,2021-04-02,4092.0,a0w5w00000AXc36AAD,Spring,2021-01-29
4093,2021-03-24,4093.0,a0w5w00000AXc37AAD,Spring,2021-03-21
4094,2021-03-26,4094.0,a0w5w00000AXc38AAD,Spring,2021-01-18
4095,2021-04-04,4095.0,a0w5w00000AXc39AAD,Spring,2021-03-27
4096,2021-02-09,4096.0,a0w5w00000AXc3AAAT,Spring,2021-01-27
4097,2021-04-03,4097.0,a0w5w00000AXc3BAAT,Spring,2021-01-25
4098,2021-04-01,4098.0,a0w5w00000AXc3CAAT,Spring,2021-01-25
4099,2021-03-05,4099.0,a0w5w00000AXc3DAAT,Spring,2021-03-05
4100,2021-03-26,4100.0,a0w5w00000AXc3EAAT,Spring,2021-03-22
4101,2021-03-26,4101.0,a0w5w00000AXc3FAAT,Spring,2021-03-22
4102,2021-01-26,4102.0,a0w5w00000AXc3GAAT,Spring,2021-01-19
4103,2021-02-06,4103.0,a0w5w00000AXc3HAAT,Spring,2021-01-29
4104,2021-02-22,4104.0,a0w5w00000AXc3IAAT,Spring,2021-02-13
4105,2021-04-02,4105.0,a0w5w00000AXc3JAAT,Spring,2021-03-23
4106,2021-04-02,4106.0,a0w5w00000AXc3KAAT,Spring,2021-03-28
4107,2021-02-19,4107.0,a0w5w00000AXc3LAAT,Spring,2021-02-08
4108,2021-01-27,4108.0,a0w5w00000AXc3MAAT,Spring,2021-01-26
4109,2021-03-10,4109.0,a0w5w00000AXc3NAAT,Spring,2021-02-14
4110,2021-03-07,4110.0,a0w5w00000AXc3OAAT,Spring,2021-02-28
4111,2021-03-28,4111.0,a0w5w00000AXc3PAAT,Spring,2021-02-28
4112,2021-03-06,4112.0,a0w5w00000AXc3QAAT,Spring,2021-03-02
4113,2021-03-19,4113.0,a0w5w00000AXc3RAAT,Spring,2021-03-19
4114,2021-03-25,4114.0,a0w5w00000AXc3SAAT,Spring,2021-03-21
4115,2021-02-05,4115.0,a0w5w00000AXc3TAAT,Spring,2021-02-01
4116,2021-02-23,4116.0,a0w5w00000AXc3UAAT,Spring,2021-02-19
4117,2021-03-22,4117.0,a0w5w00000AXc3VAAT,Spring,2021-03-22
4118,2021-02-08,4118.0,a0w5w00000AXc3WAAT,Spring,2021-02-04
4119,2021-04-04,4119.0,a0w5w00000AXc3XAAT,Spring,2021-01-30
4120,2021-03-17,4120.0,a0w5w00000AXc3YAAT,Spring,2021-02-06
4121,2021-02-20,4121.0,a0w5w00000AXc3ZAAT,Spring,2021-02-16
4122,2021-03-10,4122.0,a0w5w00000AXc3aAAD,Spring,2021-02-20
4123,2021-02-12,4123.0,a0w5w00000AXc3bAAD,Spring,2021-01-31
4124,2021-02-23,4124.0,a0w5w00000AXc3cAAD,Spring,2021-02-19
4125,2021-04-01,4125.0,a0w5w00000AXc3dAAD,Spring,2021-03-01
4126,2021-03-27,4126.0,a0w5w00000AXc3eAAD,Spring,2021-03-27
4127,2021-04-02,4127.0,a0w5w00000AXc3fAAD,Spring,2021-03-28
4128,2021-04-02,4128.0,a0w5w00000AXc3gAAD,Spring,2021-03-30
4129,2021-04-03,4129.0,a0w5w00000AXc3hAAD,Spring,2021-04-03
4130,2021-02-17,4130.0,a0w5w00000AXc3iAAD,Spring,2021-01-24
4131,2021-03-26,4131.0,a0w5w00000AXc3jAAD,Spring,2021-03-26
4132,2021-04-02,4132.0,a0w5w00000AXc3kAAD,Spring,2021-03-30
4133,2021-03-29,4133.0,a0w5w00000AXc3lAAD,Spring,2021-03-26
4134,2021-02-19,4134.0,a0w5w00000AXc3mAAD,Spring,2021-02-15
4135,2021-03-01,4135.0,a0w5w00000AXc3nAAD,Spring,2021-02-26
4136,2021-02-23,4136.0,a0w5w00000AXc3oAAD,Spring,2021-02-14
4137,2021-03-04,4137.0,a0w5w00000AXc3pAAD,Spring,2021-02-27
4138,2021-03-20,4138.0,a0w5w00000AXc3qAAD,Spring,2021-03-09
4139,2021-04-03,4139.0,a0w5w00000AXc3rAAD,Spring,2021-01-27
4140,2021-03-27,4140.0,a0w5w00000AXc3sAAD,Spring,2021-02-27
4141,2021-02-02,4141.0,a0w5w00000AXc3tAAD,Spring,2021-02-02
4142,2021-01-21,4142.0,a0w5w00000AXc3uAAD,Spring,2021-01-17
4143,2021-03-31,4143.0,a0w5w00000AXc3vAAD,Spring,2021-03-13
4144,2021-03-27,4144.0,a0w5w00000AXc3wAAD,Spring,2021-03-24
4145,2021-01-22,4145.0,a0w5w00000AXc3xAAD,Spring,2021-01-20
4146,2021-02-10,4146.0,a0w5w00000AXc3yAAD,Spring,2021-01-24
4147,2021-02-08,4147.0,a0w5w00000AXc3zAAD,Spring,2021-02-04
4148,2021-03-11,4148.0,a0w5w00000AXc40AAD,Spring,2021-02-11
4149,2021-02-16,4149.0,a0w5w00000AXc41AAD,Spring,2021-02-16
4150,2021-02-26,4150.0,a0w5w00000AXc42AAD,Spring,2021-02-21
4151,2021-02-26,4151.0,a0w5w00000AXc43AAD,Spring,2021-02-21
4152,2021-03-04,4152.0,a0w5w00000AXc44AAD,Spring,2021-02-28
4153,2021-03-18,4153.0,a0w5w00000AXc45AAD,Spring,2021-03-07
4154,2021-03-18,4154.0,a0w5w00000AXc46AAD,Spring,2021-03-14
4155,2021-03-27,4155.0,a0w5w00000AXc47AAD,Spring,2021-03-24
4156,2021-03-13,4156.0,a0w5w00000AXc48AAD,Spring,2021-03-13
4157,2021-03-19,4157.0,a0w5w00000AXc49AAD,Spring,2021-03-16
4158,2021-04-02,4158.0,a0w5w00000AXc4AAAT,Spring,2021-02-16
4159,2021-02-22,4159.0,a0w5w00000AXc4BAAT,Spring,2021-02-07
4160,2021-04-03,4160.0,a0w5w00000AXc4CAAT,Spring,2021-03-31
4161,2021-03-27,4161.0,a0w5w00000AXc4DAAT,Spring,2021-03-24
4162,2021-03-15,4162.0,a0w5w00000AXc4EAAT,Spring,2021-02-27
4163,2021-03-23,4163.0,a0w5w00000AXc4FAAT,Spring,2021-03-20
4164,2021-03-03,4164.0,a0w5w00000AXc4GAAT,Spring,2021-02-27
4165,2021-01-29,4165.0,a0w5w00000AXc4HAAT,Spring,2021-01-20
4166,2021-02-04,4166.0,a0w5w00000AXc4IAAT,Spring,2021-01-22
4167,2021-02-06,4167.0,a0w5w00000AXc4JAAT,Spring,2021-02-06
4168,2021-02-14,4168.0,a0w5w00000AXc4KAAT,Spring,2021-02-09
4169,2021-02-21,4169.0,a0w5w00000AXc4LAAT,Spring,2021-02-10
