user,ip,toolname,date,lon,lat
jayankuttichal,117.206.58.171,asilicon,2016-05-18,76.58470153808594,8.881099700927734
emma_seiciu,90.162.51.66,crystal_viewer,2016-05-18,-4.4191999435424805,36.71820068359375
rbwagner,132.163.82.94,veda,2016-05-18,-105.25309753417969,39.9807014465332
aerovane,216.171.26.192,ddaplus,2016-05-18,-88.2061996459961,40.104698181152344
harrylu,50.254.67.141,ucb_compnano,2016-05-18,-74.05999755859375,40.787601470947266
summersrobert68,128.12.254.132,bowtie,2016-05-18,-122.16390228271484,37.42300033569336
engpeacock,172.249.140.141,abacus,2016-05-18,-117.89409637451172,33.88399887084961
emma_seiciu,90.162.51.66,nsoptics,2016-05-18,-4.4191999435424805,36.71820068359375
chinyi,10.186.39.30,nanomos,2016-05-18,,
mhall44,174.109.112.237,qwalk,2016-05-18,-78.94640350341797,36.02289962768555
man_prakash,128.61.141.70,dtes,2016-05-18,-84.39730072021484,33.774600982666016
fanchen,50.129.87.86,nanofet,2016-05-18,-97.8219985961914,37.750999450683594
chuyuanchen,128.46.94.239,workspace,2016-05-18,-86.91470336914062,40.42509841918945
zwj0408,202.141.176.10,veda,2016-05-18,117.2864990234375,31.864200592041016
leonhardt002,128.220.160.158,ddaconvert,2016-05-18,-76.606201171875,39.324798583984375
leonhardt002,128.220.160.158,ddaplus,2016-05-18,-76.606201171875,39.324798583984375
lordpen,129.254.33.42,adeptnpt,2016-05-18,127.4197006225586,36.3213996887207
mnk,103.53.34.11,meep,2016-05-18,103.13780212402344,3.7444000244140625
light2,66.244.64.34,meep,2016-05-18,-86.77890014648438,39.289100646972656
ymoham8,76.165.245.116,gfettool,2016-05-18,-91.1885986328125,30.402999877929688
keicoba,133.3.201.92,cadnanocvrt,2016-05-18,135.84030151367188,34.98569869995117
lalzatev,68.50.254.180,nanomatmech,2016-05-18,-86.12999725341797,39.59920120239258
aritra.l895,162.216.12.2,rtd,2016-05-18,-86.91470336914062,40.42509841918945
kevin60105,68.51.39.12,workspace,2016-05-18,-85.95819854736328,40.47909927368164
aerovane,216.171.26.192,ddaplus,2016-05-19,-88.2061996459961,40.104698181152344
jo.yeong.il,58.151.159.100,abinit,2016-05-19,126.8501968383789,37.49449920654297
lalzatev,10.186.156.151,workspace,2016-05-19,,
keicoba,133.3.201.92,cadnanocvrt,2016-05-19,135.84030151367188,34.98569869995117
light2,66.244.64.34,s4sim,2016-05-19,-86.77890014648438,39.289100646972656
kevin.tanyi,199.111.113.152,photonicsdb,2016-05-19,-76.27290344238281,36.85919952392578
kevin.tanyi,199.111.113.152,photonicsrt,2016-05-19,-76.27290344238281,36.85919952392578
shahid.arshad85,193.2.14.65,ddaplus,2016-05-19,15.0,46.0
kushpil,109.123.177.34,archimedes,2016-05-19,84.9666976928711,56.5
mdhabib82,43.231.240.2,ucb_compnano,2016-05-19,77.0,20.0
lordpen,129.254.33.42,adeptnpt,2016-05-19,127.4197006225586,36.3213996887207
dtnorton,98.171.182.183,archimedes,2016-05-19,-119.73149871826172,34.43980026245117
adzharzawawi,118.100.193.47,workspace,2016-05-19,101.71209716796875,3.196199893951416
robindu,180.211.214.156,sha2d,2016-05-19,90.375,23.700000762939453
adzharzawawi,175.142.67.22,workspace,2016-05-19,103.35199737548828,4.33050012588501
dtnorton,98.171.182.183,biophotonicsim,2016-05-19,-119.73149871826172,34.43980026245117
balochiz100,121.52.157.189,hotspice,2016-05-19,74.18830108642578,32.16170120239258
balochiz100,121.52.157.189,fettoy,2016-05-19,74.18830108642578,32.16170120239258
dtnorton,98.171.182.183,meep,2016-05-19,-119.73149871826172,34.43980026245117
lordpen,129.254.33.42,adept,2016-05-19,127.4197006225586,36.3213996887207
dftmaterials,193.194.80.113,dftqe,2016-05-19,3.1468000411987305,36.764198303222656
zengfeng90,85.16.69.223,abinit,2016-05-19,7.599999904632568,53.29999923706055
asmharbi,24.90.154.16,orcatool,2016-05-19,-73.97630310058594,40.66429901123047
flynn,85.16.69.223,abinit,2016-05-19,7.599999904632568,53.29999923706055
asmharbi,24.90.154.16,dftqe,2016-05-19,-73.97630310058594,40.66429901123047
hctest1,128.46.19.208,workspace,2016-05-19,-86.91470336914062,40.42509841918945
lee0513,180.102.100.18,ddaplus,2016-05-19,118.77780151367188,32.06169891357422
m91060723,140.113.228.99,schred,2016-05-19,121.53179931640625,25.047800064086914
leezs,180.102.104.24,ddaplus,2016-05-19,118.77780151367188,32.06169891357422
professord5,14.169.157.115,bhjmorphology,2016-05-19,106.0,16.0
linkedinsina,216.185.39.79,nccpf,2016-05-19,-117.70459747314453,33.567901611328125
aradhanachopra,138.246.2.53,cadnanocvrt,2016-05-19,11.585000038146973,48.14970016479492
professord5,14.169.157.115,opv,2016-05-19,106.0,16.0
aaniljade.7058,106.66.14.171,vides,2016-05-19,77.0,20.0
y8210212000,140.127.233.78,qdot,2016-05-19,121.0,23.5
cs24451,143.167.63.88,pntoy,2016-05-19,-1.5,53.36669921875
emma_seiciu,150.214.40.115,nsoptics,2016-05-19,-4.4191999435424805,36.71820068359375
sabahat.shaheen,130.149.55.177,workspace,2016-05-19,13.319499969482422,52.51839828491211
arindutta12345,103.244.13.34,senstran,2016-05-19,90.38200378417969,23.746000289916992
hctest2,128.46.19.208,workspace,2016-05-19,-86.91470336914062,40.42509841918945
germancosanof,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
lucky_seiciu_07,150.214.57.8,nsoptics,2016-05-19,-4.4191999435424805,36.71820068359375
martin_axt,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
tompeach,131.227.3.225,workspace,2016-05-19,-0.12240000069141388,51.49639892578125
johnnybananas33,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
davidpg94,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
irenestor93,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
eddu12,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
mariauro,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
natipili,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
lucky_seiciu_07,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
yamaton,133.3.201.96,cadnanocvrt,2016-05-19,135.84030151367188,34.98569869995117
emma_seiciu,150.214.40.111,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
mariorua,150.214.57.8,abacus,2016-05-19,-4.4191999435424805,36.71820068359375
shrutz3,14.139.56.114,predicts1d,2016-05-19,77.0,20.0
nguyenle,131.227.184.234,workspace,2016-05-19,-0.6013000011444092,51.233001708984375
nvt1976,46.150.97.102,abinit,2016-05-19,30.523300170898438,50.45000076293945
cs24451,143.167.63.88,bulkmobility,2016-05-19,-1.5,53.36669921875
jamilurrahman,123.49.34.11,senstran,2016-05-19,90.375,23.700000762939453
lyamkina,84.237.80.170,ddaplus,2016-05-19,82.94280242919922,55.04100036621094
lualpuni,192.35.17.12,vides,2016-05-19,8.0,47.0
hiro_com,133.3.201.97,cadnanocvrt,2016-05-19,135.84030151367188,34.98569869995117
arindutta12345,103.244.13.34,bmcsuite,2016-05-19,90.38200378417969,23.746000289916992
elhamamirzadeh94,23.27.45.177,fettoy,2016-05-19,-96.82170104980469,32.77870178222656
boboangle2003,203.66.245.245,sugar,2016-05-19,120.97059631347656,24.806499481201172
boboangle2003,203.66.245.244,sugarcubecad,2016-05-19,120.97059631347656,24.806499481201172
boboangle2003,203.66.245.245,nanowire,2016-05-19,120.97059631347656,24.806499481201172
larsmusland,193.157.225.224,workspace,2016-05-19,10.75,59.91669845581055
darek5141,37.128.154.96,nsoptics3d,2016-05-19,23.15250015258789,53.12379837036133
kevin60105,68.51.39.12,rtdnegf,2016-05-19,-85.95819854736328,40.47909927368164
bigby,158.109.71.71,bandstrlab,2016-05-19,-3.684000015258789,40.417198181152344
mdhabib82,43.231.240.2,deviceelectron,2016-05-19,77.0,20.0
mdhabib82,43.231.240.2,nanogromacsdemo,2016-05-19,77.0,20.0
mdhabib82,43.231.240.2,nuitns,2016-05-19,77.0,20.0
jandres,138.4.59.141,mosfet,2016-05-19,-3.6839001178741455,40.41709899902344
pilars,138.4.59.139,vides,2016-05-19,-3.6839001178741455,40.41709899902344
mdhabib82,43.231.240.2,qclab,2016-05-19,77.0,20.0
gonzalezmarinoangela,138.4.59.146,vides,2016-05-19,-3.6839001178741455,40.41709899902344
ignacio86,138.4.59.132,vides,2016-05-19,-3.6839001178741455,40.41709899902344
jandres,138.4.59.141,vides,2016-05-19,-3.6839001178741455,40.41709899902344
vgarvin13,138.4.59.133,vides,2016-05-19,-3.6839001178741455,40.41709899902344
aner_msis,138.4.59.140,vides,2016-05-19,-3.6839001178741455,40.41709899902344
zy1993,222.175.103.110,pvpanelsim,2016-05-19,120.37190246582031,36.09859848022461
fanchen,50.129.87.175,crystal_viewer,2016-05-19,-97.8219985961914,37.750999450683594
rk6998,106.77.71.139,nsoptics3d,2016-05-19,72.5873031616211,23.025800704956055
asd278peter,134.91.222.40,adeptnpt,2016-05-19,6.765200138092041,51.432498931884766
ffidalgo,47.61.153.184,octaview,2016-05-19,-2.923799991607666,43.26259994506836
ibukhari,10.186.124.123,puq,2016-05-19,,
dlasmar,138.4.59.134,vides,2016-05-19,-3.6839001178741455,40.41709899902344
ibukhari,10.186.124.123,quq,2016-05-19,,
dc_minus,128.118.169.224,dsers,2016-05-19,-77.86199951171875,40.7958984375
cli56,192.17.208.39,partsub,2016-05-19,-88.2061996459961,40.104698181152344
ibshafique,103.49.168.202,octaview,2016-05-19,90.42790222167969,23.752500534057617
ablekh,143.215.91.78,vkmlpsgg,2016-05-19,-84.39730072021484,33.774600982666016
keicoba,220.41.71.15,cadnanocvrt,2016-05-19,139.69000244140625,35.689998626708984
jefonseca,172.21.235.217,workspace,2016-05-19,,
xiao_2048,58.155.222.56,thermomechcnt,2016-05-19,121.60220336914062,38.912200927734375
tokyo2000,128.46.221.18,moscap,2016-05-19,-86.91470336914062,40.42509841918945
cli56,192.17.208.39,workspace,2016-05-19,-88.2061996459961,40.104698181152344
xiao_2049,58.155.222.56,thermomechcnt,2016-05-19,121.60220336914062,38.912200927734375
physicist6808,150.65.166.115,bandstrlab,2016-05-19,139.69000244140625,35.689998626708984
xiao_2050,58.155.222.56,thermomechcnt,2016-05-19,121.60220336914062,38.912200927734375
xiao_2051,58.155.222.56,thermomechcnt,2016-05-19,121.60220336914062,38.912200927734375
xiao_2052,58.155.222.56,thermomechcnt,2016-05-19,121.60220336914062,38.912200927734375
clarksm,128.46.16.15,workspace,2016-05-19,-86.91470336914062,40.42509841918945
sreeve,10.186.145.44,workspace,2016-05-19,,
meaghar,106.208.47.232,contactmaps,2016-05-19,80.27850341796875,13.087800025939941
jefonseca,172.21.229.241,crystal_viewer,2016-05-19,,
jianjian.mit,137.203.141.110,s4sim,2016-05-19,-71.03260040283203,42.33639907836914
aritra.l895,10.186.7.47,rtdnegf,2016-05-19,,
jianjian.mit,137.203.144.103,s4sim,2016-05-19,-97.8219985961914,37.750999450683594
sammjohhnson,98.188.150.204,qudosim,2016-05-19,-119.73149871826172,34.43980026245117
physicist6808,150.65.166.115,vides,2016-05-19,139.69000244140625,35.689998626708984
mef231,128.227.214.65,workspace,2016-05-19,-82.35690307617188,29.68400001525879
ibrahim.m.sadiq,103.242.218.9,nanoindentation,2016-05-19,90.4093017578125,23.72719955444336
ibrahim.m.sadiq,103.242.218.9,pvpanelsim,2016-05-19,90.4093017578125,23.72719955444336
ibrahim.m.sadiq,103.242.218.9,thermo,2016-05-19,90.4093017578125,23.72719955444336
wbuchanansb,98.188.150.204,qdot,2016-05-19,-119.73149871826172,34.43980026245117
abdou,41.224.180.87,moscap,2016-05-19,9.0,34.0
docgefe,158.109.11.194,veda,2016-05-19,2.0875000953674316,41.502601623535156
cmhh55,131.151.25.32,pntoy,2016-05-19,-91.76360321044922,37.9474983215332
robmil1,41.59.31.181,contactmaps,2016-05-19,39.29100036621094,-6.822700023651123
docgefe,158.109.36.173,veda,2016-05-19,2.1094000339508057,41.54330062866211
jozzema,95.16.62.30,pntoy,2016-05-19,-5.978899955749512,37.383399963378906
karl0100,71.197.235.67,minimol,2016-05-19,-122.29789733886719,47.58340072631836
mdhabib82,43.231.240.2,nanoenergytools,2016-05-19,77.0,20.0
tarekameen,128.46.94.234,workspace,2016-05-19,-86.91470336914062,40.42509841918945
tarekameen,128.46.94.234,tunnelfet,2016-05-19,-86.91470336914062,40.42509841918945
mef231,128.227.214.65,nusimm,2016-05-19,-82.35690307617188,29.68400001525879
lalzatev,10.186.153.189,polymod,2016-05-19,,
aminkhan,128.234.57.36,photonicsdb,2016-05-19,39.219200134277344,21.516799926757812
ddepew,162.192.174.73,nmst_dft,2016-05-19,-118.26750183105469,34.15760040283203
samoteddy,130.208.195.254,lcoe,2016-05-19,-21.97480010986328,64.14720153808594
chenna19,147.83.28.203,moscap,2016-05-19,-3.684000015258789,40.417198181152344
anaissia.franca,142.104.86.194,dualfoil,2016-05-19,-123.3655014038086,48.426700592041016
aminkhan,37.56.15.185,photonicsdb,2016-05-19,39.219200134277344,21.516799926757812
mansooriq,185.14.248.108,photonicsdb,2016-05-19,44.0,33.0
nurulhuda,50.140.147.210,veda,2016-05-19,-97.8219985961914,37.750999450683594
warrenlpinkard,4.16.146.246,atcadlab,2016-05-19,-122.39749908447266,47.574100494384766
warrenlpinkard,4.16.146.246,prolabox,2016-05-19,-122.39749908447266,47.574100494384766
josefpretel,217.216.100.161,pntoy,2016-05-19,-6.189300060272217,36.52429962158203
procaddieprocaddie,82.1.146.20,meep,2016-05-19,-1.38919997215271,50.932098388671875
chuyuanchen,128.46.94.239,crystal_viewer,2016-05-19,-86.91470336914062,40.42509841918945
ewilson000,10.186.12.8,bandstrlab,2016-05-19,,
mrvorobus,176.15.203.23,mpb,2016-05-19,37.6171989440918,55.75270080566406
sreeve,10.186.148.181,nanomatmech,2016-05-19,,
samikm,128.46.94.115,bandstrlab,2016-05-19,-86.91470336914062,40.42509841918945
lamees,197.41.240.54,cntbands-ext,2016-05-19,31.3843994140625,31.037099838256836
clarksm,128.46.16.15,prophet,2016-05-19,-86.91470336914062,40.42509841918945
jandres,88.7.70.252,vides,2016-05-19,-4.499800205230713,36.62030029296875
zeng_feng,85.16.69.223,abinit,2016-05-19,7.599999904632568,53.29999923706055
ldelgass,98.222.201.95,workspace,2016-05-19,-87.72090148925781,42.07699966430664
desai61,10.186.27.155,workspace,2016-05-19,,
chunyuli,128.46.94.250,polymod,2016-05-19,-86.91470336914062,40.42509841918945
enassakr,128.211.249.28,meep,2016-05-19,-86.91470336914062,40.42509841918945
zengf,85.16.69.223,abinit,2016-05-19,7.599999904632568,53.29999923706055
tarekameen,172.21.230.142,tunnelfet,2016-05-19,,
danhickstein,132.163.11.32,cmtcomb3,2016-05-19,-105.23660278320312,39.99470138549805
danhickstein,132.163.11.32,crystal_viewer,2016-05-19,-105.23660278320312,39.99470138549805
danhickstein,132.163.11.32,meep,2016-05-19,-105.23660278320312,39.99470138549805
kbkb,199.48.74.2,moca,2016-05-19,-97.8219985961914,37.750999450683594
kbkb,199.48.74.2,matsimtk,2016-05-19,-97.8219985961914,37.750999450683594
trainlee,70.171.34.11,fettoy,2016-05-19,-82.38600158691406,29.613800048828125
fanchen,50.165.128.171,tunnelfet,2016-05-19,-97.8219985961914,37.750999450683594
emma_seiciu,90.162.51.66,crystal_viewer,2016-05-19,-4.4191999435424805,36.71820068359375
jandres,88.7.70.252,fettoy,2016-05-19,-4.499800205230713,36.62030029296875
rkarthikeyan,80.227.246.209,crackpropsim,2016-05-19,54.0,24.0
rkarthikeyan,80.227.246.209,gibbs,2016-05-19,54.0,24.0
rkarthikeyan,80.227.246.209,mdsim,2016-05-19,54.0,24.0
emma_seiciu,90.162.51.66,nsoptics,2016-05-19,-4.4191999435424805,36.71820068359375
sarath_ramadurgam,167.191.240.1,nwabsorption,2016-05-19,-121.96209716796875,37.54970169067383
davido22,205.175.97.88,btesolver,2016-05-19,-122.30290222167969,47.66310119628906
luutuananh,116.108.226.44,bhjmorphology,2016-05-19,106.643798828125,10.814200401306152
avra1900,129.108.41.213,bandstrlab,2016-05-19,-106.49030303955078,31.77750015258789
avra1900,129.108.41.213,nanomos,2016-05-19,-106.49030303955078,31.77750015258789
luutuananh,116.108.226.44,opv,2016-05-19,106.643798828125,10.814200401306152
avra1900,129.108.41.213,crystal_viewer,2016-05-19,-106.49030303955078,31.77750015258789
wbuchanansb,98.171.189.228,qdot,2016-05-19,-119.73149871826172,34.43980026245117
eveshower,183.157.160.46,brillouin,2016-05-19,120.16190338134766,30.29400062561035
davido22,205.175.97.88,btesolver,2016-05-20,-122.30290222167969,47.66310119628906
